id,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Team,Season,Salary,Exp
897,34,6,19.3,2.4,6.8,.357,0.9,2.9,.296,1.6,3.9,.402,.420,0.5,0.8,.571,0.3,1.5,1.8,3.5,0.5,0.1,0.9,1.6,6.1,Minnesota Timberwolves,2018-19,"$8,575,916",10
898,22,2,17.8,2.7,5.4,.500,0.6,2.0,.318,2.0,3.4,.608,.559,1.1,1.6,.714,0.9,2.4,3.3,0.8,0.7,0.4,0.6,1.1,7.1,Minnesota Timberwolves,2018-19,"$2,393,887",14
178,30,3,16.8,2.0,4.7,.423,0.4,1.7,.250,1.6,3.0,.522,.468,0.6,0.9,.643,0.5,2.2,2.8,0.6,0.6,0.5,0.5,1.0,5.0,Minnesota Timberwolves,2018-19,"$838,464",5
814,65,0,16.6,1.5,4.0,.382,1.2,3.3,.377,0.3,0.7,.409,.539,0.7,0.9,.783,0.2,2.5,2.7,0.7,0.3,0.3,0.6,1.4,5.0,Minnesota Timberwolves,2018-19,"$5,750,000",11
664,19,0,13.6,1.7,4.1,.423,1.1,2.7,.412,0.6,1.4,.444,.558,0.4,0.5,.889,0.2,1.4,1.6,0.7,0.3,0.1,0.3,1.4,5.0,Minnesota Timberwolves,2018-19,"$203,695",1
41,76,2,13.6,2.5,5.0,.501,0.3,0.7,.339,2.2,4.2,.530,.527,1.2,1.4,.830,1.1,3.0,4.1,0.9,0.6,0.5,0.8,1.8,6.4,Minnesota Timberwolves,2018-19,"$15,170,787",8
873,7,1,13.6,1.6,4.1,.379,1.0,2.7,.368,0.6,1.4,.400,.500,0.6,0.6,1.000,0.0,0.7,0.7,2.7,0.3,0.1,0.6,0.6,4.7,Minnesota Timberwolves,2018-19,"$198,580",5
238,1,0,12.0,3.0,6.0,.500,0.0,1.0,.000,3.0,5.0,.600,.500,0.0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,6.0,Minnesota Timberwolves,2018-19,"$56,845",R
900,15,0,8.5,1.1,2.3,.486,0.3,1.1,.313,0.8,1.3,.632,.557,0.0,0.1,.000,0.1,0.5,0.5,0.8,0.4,0.0,0.3,1.1,2.6,Minnesota Timberwolves,2018-19,$0,1
899,14,0,7.9,0.9,2.8,.308,0.3,1.2,.235,0.6,1.6,.364,.359,0.2,0.4,.500,0.1,0.4,0.4,0.9,0.2,0.1,0.7,1.1,2.2,Minnesota Timberwolves,2018-19,$0,R
682,13,0,4.9,0.7,1.6,.429,0.4,1.0,.385,0.3,0.6,.500,.548,0.3,0.3,1.000,0.0,0.3,0.3,0.4,0.1,0.0,0.1,0.3,2.1,Minnesota Timberwolves,2018-19,"$655,632",1
908,53,51,35.0,7.2,15.8,.454,3.0,8.3,.361,4.2,7.6,.556,.548,3.8,4.3,.887,0.9,4.2,5.1,3.5,1.1,0.7,1.9,2.1,21.2,New Orleans Pelicans,2024-25,,3
778,18,18,33.1,8.6,18.5,.465,2.4,6.4,.374,6.2,12.1,.514,.530,2.6,3.1,.855,0.9,4.6,5.6,5.2,0.9,0.6,3.8,2.5,22.2,New Orleans Pelicans,2024-25,,2
906,56,56,32.7,7.9,17.9,.444,3.1,8.2,.373,4.9,9.7,.505,.530,2.2,3.1,.717,0.8,3.0,3.8,4.1,0.8,0.4,1.9,2.2,21.1,New Orleans Pelicans,2024-25,"$33,333,333",11
29,31,31,32.6,6.3,15.9,.393,1.7,5.6,.299,4.6,10.3,.444,.445,3.3,4.0,.823,0.5,5.9,6.5,7.4,2.0,0.4,3.4,2.0,17.5,New Orleans Pelicans,2024-25,"$29,517,135",6
904,20,20,32.4,3.8,8.6,.436,1.1,3.6,.306,2.7,5.0,.530,.500,1.7,2.0,.825,1.1,2.8,3.9,3.3,1.9,0.5,1.8,3.3,10.3,New Orleans Pelicans,2024-25,"$12,976,362",3
911,30,30,28.6,9.6,16.9,.567,0.1,0.4,.231,9.5,16.5,.576,.570,5.3,8.0,.656,2.5,4.7,7.2,5.3,1.2,0.9,3.0,2.7,24.6,New Orleans Pelicans,2024-25,"$36,725,670",4
907,73,67,26.8,3.7,6.7,.547,0.0,0.0,.000,3.7,6.7,.548,.547,1.7,2.8,.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1,New Orleans Pelicans,2024-25,"$3,193,200",R
561,20,20,25.4,3.8,7.5,.500,0.7,1.8,.389,3.1,5.7,.535,.547,2.5,3.3,.754,1.9,4.0,5.9,3.6,0.9,0.6,2.1,3.2,10.7,New Orleans Pelicans,2024-25,"$12,804,878",8
202,23,12,24.7,3.2,7.7,.410,0.7,2.0,.356,2.5,5.8,.429,.455,1.2,1.6,.750,1.0,3.2,4.2,2.4,0.7,0.3,0.9,2.0,8.2,New Orleans Pelicans,2024-25,"$23,000,000",3
901,56,23,24.4,3.6,9.3,.392,2.0,5.5,.359,1.7,3.8,.439,.498,1.1,1.3,.811,0.5,1.9,2.4,4.6,1.3,0.3,1.5,1.6,10.3,New Orleans Pelicans,2024-25,"$1,988,598",3
902,14,6,23.7,3.8,7.8,.486,1.0,3.1,.326,2.8,4.7,.591,.550,1.6,2.1,.733,0.9,3.3,4.1,0.9,0.7,0.7,0.9,2.1,10.1,New Orleans Pelicans,2024-25,,R
903,56,9,23.6,3.7,9.9,.372,2.0,5.9,.331,1.7,4.0,.433,.471,1.4,1.8,.816,0.4,2.4,2.8,1.2,0.5,0.4,1.0,0.9,10.8,New Orleans Pelicans,2024-25,"$4,525,680",1
730,42,10,23.6,4.0,9.1,.436,1.2,3.3,.350,2.8,5.7,.485,.500,1.6,2.0,.788,0.7,2.5,3.2,2.2,1.3,0.2,1.2,1.7,10.7,New Orleans Pelicans,2024-25,,2
139,50,18,21.8,2.0,4.5,.446,0.8,2.2,.352,1.2,2.3,.534,.531,1.0,1.3,.758,1.0,2.6,3.6,0.9,1.1,0.6,0.6,1.5,5.8,New Orleans Pelicans,2024-25,"$1,728,488",1
262,18,7,21.6,2.1,5.6,.366,0.1,0.3,.167,2.0,5.3,.379,.371,0.2,0.4,.571,0.8,2.9,3.7,8.1,1.0,0.4,2.9,1.3,4.4,New Orleans Pelicans,2024-25,"$274,809",8
262,18,7,21.6,2.1,5.6,.366,0.1,0.3,.167,2.0,5.3,.379,.371,0.2,0.4,.571,0.8,2.9,3.7,8.1,1.0,0.4,2.9,1.3,4.4,New Orleans Pelicans,2024-25,"$119,972",8
262,18,7,21.6,2.1,5.6,.366,0.1,0.3,.167,2.0,5.3,.379,.371,0.2,0.4,.571,0.8,2.9,3.7,8.1,1.0,0.4,2.9,1.3,4.4,New Orleans Pelicans,2024-25,"$34,351",8
550,8,0,21.0,3.3,9.1,.356,1.0,3.4,.296,2.3,5.8,.391,.411,0.9,1.4,.636,0.8,1.8,2.5,2.3,0.1,0.5,1.0,1.1,8.4,New Orleans Pelicans,2024-25,"$278,782",4
433,3,1,19.7,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,0.7,1.3,.500,1.3,4.7,6.0,1.0,0.3,0.3,1.0,2.3,3.3,New Orleans Pelicans,2024-25,"$66,503",R
433,3,1,19.7,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,0.7,1.3,.500,1.3,4.7,6.0,1.0,0.3,0.3,1.0,2.3,3.3,New Orleans Pelicans,2024-25,"$6,650",R
910,66,9,18.8,2.4,5.3,.455,0.8,2.5,.341,1.5,2.8,.557,.536,0.7,0.8,.836,1.7,3.1,4.8,1.3,0.6,0.1,0.8,1.2,6.3,New Orleans Pelicans,2024-25,"$2,196,970",3
905,42,7,18.8,3.2,5.6,.574,0.5,1.6,.318,2.7,4.0,.675,.619,0.8,1.0,.773,1.5,3.5,5.0,1.1,0.5,1.0,1.0,2.5,7.7,New Orleans Pelicans,2024-25,,R
605,9,0,18.4,3.0,7.8,.386,1.4,4.6,.317,1.6,3.2,.483,.479,1.1,1.3,.833,0.1,1.6,1.7,2.6,0.3,0.2,1.1,2.0,8.6,New Orleans Pelicans,2024-25,,1
134,38,9,16.3,1.6,3.4,.473,0.2,1.0,.243,1.4,2.4,.565,.508,0.8,1.0,.838,1.2,3.2,4.3,1.6,0.5,0.5,0.7,1.8,4.3,New Orleans Pelicans,2024-25,,4
719,4,0,15.3,1.0,2.3,.444,0.0,1.0,.000,1.0,1.3,.800,.444,0.5,0.5,1.000,1.5,4.8,6.3,0.5,0.0,0.8,0.3,1.8,2.5,New Orleans Pelicans,2024-25,,6
909,44,6,15.0,2.6,5.6,.456,1.2,2.9,.395,1.4,2.7,.521,.558,0.6,0.8,.800,0.4,1.0,1.4,0.9,0.5,0.1,0.7,0.9,6.9,New Orleans Pelicans,2024-25,"$1,157,153",R
833,37,0,13.6,1.8,4.3,.430,0.7,2.2,.325,1.1,2.1,.538,.513,0.9,1.4,.680,0.7,1.6,2.3,0.6,0.6,0.2,0.6,1.2,5.3,New Orleans Pelicans,2024-25,,1
756,16,0,10.4,0.9,2.0,.469,0.0,0.0,,0.9,2.0,.469,.469,0.5,1.3,.381,1.4,1.4,2.8,0.6,0.4,0.4,0.6,1.7,2.4,New Orleans Pelicans,2024-25,,1
778,64,64,32.9,7.8,15.9,.492,1.3,3.8,.355,6.5,12.1,.534,.534,3.8,4.8,.801,0.7,4.4,5.1,5.7,0.8,0.6,2.5,2.3,20.8,New Orleans Pelicans,2023-24,"$33,833,400",2
906,66,66,32.7,7.3,16.0,.459,3.6,8.4,.429,3.7,7.5,.492,.572,1.7,2.1,.827,0.6,3.7,4.3,4.6,0.9,0.6,1.7,1.9,20.0,New Orleans Pelicans,2023-24,"$35,802,469",11
911,70,70,31.5,8.9,15.6,.570,0.1,0.3,.333,8.8,15.4,.574,.573,5.0,7.1,.702,1.7,4.1,5.8,5.0,1.1,0.7,2.8,2.3,22.9,New Orleans Pelicans,2023-24,"$34,005,250",4
904,76,76,30.5,3.9,7.7,.498,1.5,3.6,.418,2.4,4.1,.568,.595,1.8,2.1,.867,1.0,2.6,3.6,2.6,1.4,0.8,1.2,2.9,11.0,New Orleans Pelicans,2023-24,"$12,015,150",3
908,57,23,29.6,4.8,10.9,.443,3.0,7.8,.380,1.9,3.1,.602,.579,2.2,2.6,.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,1.2,14.8,New Orleans Pelicans,2023-24,,3
810,82,82,23.5,4.9,8.8,.559,0.5,1.5,.308,4.5,7.3,.609,.585,2.0,2.5,.785,2.3,6.5,8.8,2.1,0.4,0.8,1.4,2.7,12.2,New Orleans Pelicans,2023-24,,8
5,61,16,22.3,2.3,5.1,.447,0.7,2.2,.311,1.6,2.9,.551,.514,0.6,0.9,.642,1.0,2.9,3.9,2.7,1.4,0.4,1.0,1.7,5.8,New Orleans Pelicans,2023-24,"$5,784,120",2
13,61,0,19.9,2.3,4.0,.573,0.4,1.1,.415,1.8,2.9,.631,.629,0.8,1.0,.770,1.5,3.5,5.0,1.9,1.0,0.3,0.8,1.6,5.7,New Orleans Pelicans,2023-24,,9
436,66,1,19.0,2.6,5.6,.463,0.9,2.3,.387,1.7,3.3,.516,.542,1.0,1.3,.791,0.8,2.8,3.6,1.9,0.7,0.2,1.0,1.4,7.1,New Orleans Pelicans,2023-24,"$1,930,681",4
901,56,0,18.4,2.5,6.2,.412,1.4,3.7,.377,1.1,2.5,.464,.525,0.6,0.9,.673,0.4,1.8,2.3,2.1,1.1,0.3,0.7,1.6,7.1,New Orleans Pelicans,2023-24,"$1,836,096",3
903,67,10,17.3,2.6,6.8,.382,1.6,4.4,.366,1.0,2.4,.411,.501,1.0,1.2,.838,0.4,1.8,2.2,1.0,0.3,0.1,0.6,1.1,7.8,New Orleans Pelicans,2023-24,"$4,310,160",1
131,28,1,13.9,1.8,4.0,.434,1.5,3.3,.451,0.3,0.8,.364,.615,0.5,0.5,.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,1.1,5.4,New Orleans Pelicans,2023-24,"$1,500,000",R
131,28,1,13.9,1.8,4.0,.434,1.5,3.3,.451,0.3,0.8,.364,.615,0.5,0.5,.929,0.2,1.2,1.4,0.6,0.2,0.0,0.7,1.1,5.4,New Orleans Pelicans,2023-24,,R
915,15,0,9.6,1.1,3.5,.308,0.1,1.3,.100,0.9,2.1,.438,.327,0.7,0.7,.909,0.3,0.7,0.9,1.2,0.3,0.1,0.5,0.5,2.9,New Orleans Pelicans,2023-24,,3
916,6,0,9.2,0.7,2.2,.308,0.2,0.3,.500,0.5,1.8,.273,.346,0.8,1.0,.833,0.2,1.0,1.2,0.8,0.3,0.2,0.0,0.7,2.3,New Orleans Pelicans,2023-24,,1
910,39,1,8.6,1.2,2.4,.474,0.3,1.0,.333,0.8,1.4,.571,.542,0.3,0.4,.750,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,New Orleans Pelicans,2023-24,"$684,843",3
910,39,1,8.6,1.2,2.4,.474,0.3,1.0,.333,0.8,1.4,.571,.542,0.3,0.4,.750,0.6,1.4,1.9,0.5,0.3,0.1,0.4,0.6,2.9,New Orleans Pelicans,2023-24,,3
301,43,0,7.4,0.6,1.4,.419,0.0,0.1,.333,0.6,1.4,.424,.427,0.5,0.9,.605,1.1,1.5,2.6,0.9,0.2,0.1,0.4,1.0,1.8,New Orleans Pelicans,2023-24,"$2,019,706",7
914,1,0,7.0,0.0,4.0,.000,0.0,2.0,.000,0.0,2.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,New Orleans Pelicans,2023-24,,R
913,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New Orleans Pelicans,2023-24,"$64,343",R
912,1,0,3.0,2.0,5.0,.400,0.0,1.0,.000,2.0,4.0,.500,.400,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,New Orleans Pelicans,2023-24,"$64,343",R
321,8,0,2.9,0.1,0.8,.167,0.0,0.6,.000,0.1,0.1,1.000,.167,0.3,0.3,1.000,0.0,0.6,0.6,0.1,0.3,0.3,0.3,0.3,0.5,New Orleans Pelicans,2023-24,"$1,801,769",1
906,75,75,35.3,7.8,17.9,.437,2.8,7.2,.389,5.0,10.7,.469,.515,2.4,3.2,.769,0.7,3.6,4.4,5.7,0.9,0.5,2.4,2.0,20.9,New Orleans Pelicans,2022-23,"$33,333,333",11
778,45,45,34.2,9.0,18.6,.484,1.4,3.6,.390,7.6,14.9,.507,.522,5.3,6.0,.882,0.5,5.0,5.5,5.8,0.7,0.4,3.3,2.6,24.7,New Orleans Pelicans,2022-23,"$31,650,600",2
911,29,29,33.0,9.8,16.2,.608,0.2,0.7,.368,9.6,15.5,.618,.615,6.1,8.6,.714,2.0,5.0,7.0,4.6,1.1,0.6,3.4,2.2,26.0,New Orleans Pelicans,2022-23,"$13,534,817",4
908,79,65,31.0,4.9,10.1,.484,2.6,6.3,.406,2.3,3.8,.611,.610,2.2,2.4,.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,New Orleans Pelicans,2022-23,,3
904,66,66,29.6,3.6,7.6,.469,0.8,2.5,.335,2.7,5.1,.536,.525,1.9,2.4,.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8,New Orleans Pelicans,2022-23,"$1,785,000",3
810,79,79,24.9,5.6,10.3,.547,0.5,1.4,.349,5.2,8.9,.577,.570,2.3,2.8,.826,2.8,7.3,10.2,1.8,0.3,0.7,2.0,3.1,14.1,New Orleans Pelicans,2022-23,,8
436,77,21,23.3,3.2,7.4,.433,0.9,2.8,.303,2.4,4.6,.513,.490,1.8,2.3,.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,New Orleans Pelicans,2022-23,"$1,782,621",4
130,23,4,23.2,2.7,6.4,.419,1.4,3.7,.384,1.3,2.7,.468,.530,0.7,0.9,.762,0.5,2.0,2.4,1.6,1.3,0.4,1.0,2.0,7.5,New Orleans Pelicans,2022-23,"$12,196,094",6
901,61,10,21.5,3.3,8.0,.411,1.4,4.0,.336,1.9,4.0,.488,.496,1.1,1.3,.813,0.5,1.9,2.3,3.0,1.1,0.2,1.3,2.0,9.0,New Orleans Pelicans,2022-23,"$1,563,518",3
13,65,1,21.2,2.9,4.7,.610,0.2,0.6,.333,2.6,4.0,.654,.633,0.8,1.2,.696,1.6,3.8,5.4,1.8,0.9,0.6,0.6,2.0,6.8,New Orleans Pelicans,2022-23,,9
5,59,11,17.7,1.5,3.5,.418,0.5,1.5,.314,1.0,2.1,.492,.483,0.4,0.7,.650,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8,New Orleans Pelicans,2022-23,"$5,508,600",2
297,53,0,15.3,1.6,4.4,.368,1.2,3.6,.347,0.4,0.8,.463,.511,0.8,1.1,.746,0.2,1.1,1.4,2.2,0.6,0.2,0.5,0.9,5.3,New Orleans Pelicans,2022-23,,2
752,47,2,13.0,1.8,3.3,.551,0.1,0.6,.103,1.8,2.7,.654,.561,1.2,1.8,.699,0.8,2.0,2.8,0.7,0.4,0.4,0.7,1.4,5.0,New Orleans Pelicans,2022-23,"$6,803,012",5
305,38,2,12.1,2.3,4.4,.527,0.1,0.3,.273,2.3,4.2,.544,.536,2.1,2.7,.779,1.5,3.2,4.7,0.9,0.4,0.3,1.0,1.7,6.9,New Orleans Pelicans,2022-23,,3
915,25,0,9.4,1.6,3.5,.455,0.6,1.4,.441,1.0,2.2,.463,.540,0.8,0.9,.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0,4.6,New Orleans Pelicans,2022-23,,3
235,25,0,6.5,0.7,1.8,.400,0.4,1.0,.423,0.3,0.8,.368,.522,0.1,0.2,.750,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0,New Orleans Pelicans,2022-23,"$5,155,500",9
916,5,0,2.4,0.4,1.0,.400,0.0,0.0,,0.4,1.0,.400,.400,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,New Orleans Pelicans,2022-23,,1
778,55,55,34.0,8.2,17.9,.461,1.3,4.1,.327,6.9,13.8,.501,.498,4.8,5.9,.826,0.6,5.2,5.8,5.6,0.6,0.5,2.7,2.2,22.7,New Orleans Pelicans,2021-22,"$29,467,800",2
906,26,26,33.8,9.5,19.2,.493,2.7,6.9,.394,6.7,12.3,.549,.564,2.6,3.9,.667,0.7,3.7,4.5,5.8,1.3,0.0,2.2,1.7,24.3,New Orleans Pelicans,2021-22,"$30,864,198",11
776,41,40,33.5,4.8,9.4,.505,1.0,3.2,.323,3.7,6.2,.598,.560,2.8,3.8,.753,1.3,6.5,7.8,4.1,1.1,0.3,2.0,2.9,13.4,New Orleans Pelicans,2021-22,,1
810,74,74,30.3,6.9,12.7,.544,0.8,2.1,.361,6.1,10.5,.581,.574,3.2,3.9,.820,3.1,8.3,11.4,2.6,0.6,0.8,2.4,3.3,17.8,New Orleans Pelicans,2021-22,,8
904,78,69,29.9,3.5,7.4,.476,0.7,2.2,.337,2.8,5.2,.533,.525,1.8,2.1,.840,1.3,2.5,3.8,2.1,1.7,0.8,1.3,3.1,9.5,New Orleans Pelicans,2021-22,"$1,700,000",3
297,76,63,28.4,3.9,10.7,.363,2.5,7.4,.341,1.4,3.3,.413,.481,1.6,1.8,.843,0.5,1.8,2.3,4.2,0.9,0.2,1.4,1.3,11.9,New Orleans Pelicans,2021-22,"$11,000,000",2
880,50,19,26.3,4.7,12.6,.375,1.9,6.1,.311,2.8,6.5,.434,.450,1.4,1.9,.722,0.7,2.6,3.3,2.8,0.8,0.4,1.7,1.8,12.8,New Orleans Pelicans,2021-22,,5
13,9,0,20.2,3.0,5.4,.551,0.4,0.9,.500,2.6,4.6,.561,.592,0.9,0.9,1.000,1.6,2.8,4.3,0.9,0.6,0.8,1.1,1.9,7.3,New Orleans Pelicans,2021-22,,9
752,70,28,20.0,3.5,5.7,.616,0.3,0.8,.351,3.2,4.9,.660,.641,2.1,2.7,.766,1.6,2.9,4.5,0.6,0.5,0.8,0.8,2.2,9.3,New Orleans Pelicans,2021-22,"$5,348,280",5
235,59,16,18.6,1.9,5.0,.376,1.0,3.1,.319,0.9,1.9,.473,.476,0.5,0.7,.683,0.5,1.9,2.4,1.3,0.7,0.4,0.7,1.4,5.2,New Orleans Pelicans,2021-22,"$4,910,000",9
59,15,2,18.5,2.2,4.9,.446,1.4,3.5,.396,0.8,1.4,.571,.588,0.1,0.1,1.000,0.3,1.7,2.1,0.5,0.5,0.1,0.5,1.7,5.9,New Orleans Pelicans,2021-22,"$2,389,641",7
305,50,8,16.8,3.4,6.5,.520,0.1,0.2,.333,3.3,6.3,.527,.526,2.2,2.8,.773,2.9,3.9,6.8,1.3,0.4,0.4,1.0,1.9,9.1,New Orleans Pelicans,2021-22,,3
901,54,1,15.4,2.4,5.4,.446,0.6,2.0,.291,1.8,3.4,.538,.500,0.7,1.0,.679,0.5,1.4,1.9,2.8,1.3,0.1,0.7,1.4,6.1,New Orleans Pelicans,2021-22,"$1,500,000",3
357,32,3,15.0,1.0,3.3,.299,0.2,1.0,.161,0.8,2.4,.355,.322,0.6,0.8,.760,0.6,1.4,2.0,2.4,0.4,0.0,0.7,1.0,2.8,New Orleans Pelicans,2021-22,,4
915,24,0,14.2,2.5,6.1,.404,0.5,2.4,.224,1.9,3.7,.523,.449,0.4,0.5,.833,0.4,1.3,1.6,2.0,0.5,0.0,1.1,0.7,5.9,New Orleans Pelicans,2021-22,,3
908,62,1,13.9,1.8,4.5,.394,1.1,3.0,.382,0.6,1.5,.418,.522,0.7,0.8,.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,1.0,5.4,New Orleans Pelicans,2021-22,,3
436,55,4,13.4,2.0,4.9,.405,0.4,1.9,.200,1.6,3.0,.537,.444,1.3,1.7,.796,0.7,1.9,2.6,1.1,0.6,0.1,0.8,1.3,5.7,New Orleans Pelicans,2021-22,"$1,517,981",4
72,6,0,12.5,1.2,3.3,.350,0.3,1.3,.250,0.8,2.0,.417,.400,0.2,0.8,.200,0.0,1.3,1.3,0.2,0.5,0.2,0.3,1.2,2.8,New Orleans Pelicans,2021-22,"$191,860",2
513,38,1,9.9,0.9,2.3,.375,0.7,1.8,.400,0.1,0.5,.278,.534,0.2,0.3,.700,0.6,1.8,2.4,0.5,0.3,0.2,0.3,0.5,2.7,New Orleans Pelicans,2021-22,"$377,645",2
917,5,0,8.6,2.8,5.2,.538,1.0,2.4,.417,1.8,2.8,.643,.635,0.8,0.8,1.000,0.4,0.0,0.4,2.8,0.8,0.2,0.4,1.0,7.4,New Orleans Pelicans,2021-22,"$95,930",2
218,4,0,7.0,0.8,2.5,.300,0.0,0.0,,0.8,2.5,.300,.300,0.8,1.0,.750,1.8,1.5,3.3,0.3,0.5,0.0,0.3,0.8,2.3,New Orleans Pelicans,2021-22,"$198,760",2
918,2,0,3.5,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,0.0,0.0,,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,New Orleans Pelicans,2021-22,,1
778,61,61,34.3,8.4,18.0,.466,2.3,6.1,.381,6.1,11.9,.510,.531,4.6,5.2,.878,0.6,4.3,4.9,4.9,0.7,0.6,2.5,2.0,23.8,New Orleans Pelicans,2020-21,"$27,285,000",2
911,61,61,33.2,10.4,17.0,.611,0.2,0.6,.294,10.2,16.4,.622,.616,6.0,8.7,.698,2.7,4.5,7.2,3.7,0.9,0.6,2.7,2.2,27.0,New Orleans Pelicans,2020-21,"$10,245,480",4
312,55,55,31.8,5.3,12.7,.414,3.1,8.3,.378,2.1,4.5,.482,.537,0.9,1.2,.781,0.6,4.2,4.8,5.7,1.5,0.6,2.2,1.9,14.6,New Orleans Pelicans,2020-21,"$11,003,782",5
735,71,70,29.7,4.3,10.3,.421,1.7,5.0,.341,2.6,5.3,.496,.503,1.9,2.7,.687,0.4,3.0,3.4,3.8,0.8,0.3,1.6,1.6,12.2,New Orleans Pelicans,2020-21,"$16,875,000",11
776,47,4,28.7,3.2,7.3,.439,1.3,4.1,.326,1.9,3.2,.583,.531,1.5,1.9,.775,1.1,6.9,8.0,2.3,0.8,0.3,1.0,2.4,9.2,New Orleans Pelicans,2020-21,"$3,491,159",1
632,58,58,27.7,3.3,5.3,.614,0.0,0.1,.000,3.3,5.3,.620,.614,1.0,2.3,.444,3.7,5.2,8.9,1.9,0.9,0.7,1.3,1.9,7.6,New Orleans Pelicans,2020-21,"$29,592,695",10
211,22,11,24.5,3.6,8.3,.434,0.7,2.7,.267,2.9,5.5,.516,.478,1.3,2.1,.596,0.8,3.3,4.1,2.2,0.8,0.9,1.3,2.8,9.2,New Orleans Pelicans,2020-21,"$16,047,100",12
436,32,10,21.9,2.6,6.5,.392,0.9,2.6,.349,1.7,3.9,.421,.462,1.7,2.3,.707,0.5,4.2,4.6,2.8,0.8,0.3,1.2,1.8,7.7,New Orleans Pelicans,2020-21,"$120,000",4
880,46,13,21.9,4.2,10.0,.419,1.7,4.8,.347,2.5,5.2,.485,.502,1.0,1.4,.727,0.3,2.8,3.1,2.2,1.0,0.5,1.5,1.9,11.0,New Orleans Pelicans,2020-21,"$3,113,160",5
918,3,0,18.7,1.0,4.3,.231,0.7,2.7,.250,0.3,1.7,.200,.308,0.0,0.0,,0.3,0.7,1.0,1.0,0.7,0.0,1.0,1.7,2.7,New Orleans Pelicans,2020-21,,1
464,31,0,18.6,2.8,6.9,.407,1.6,4.5,.364,1.2,2.4,.486,.526,1.5,1.5,.957,0.1,1.6,1.7,1.3,0.3,0.1,0.8,1.2,8.7,New Orleans Pelicans,2020-21,,14
305,47,12,18.0,3.2,5.7,.563,0.0,0.2,.100,3.2,5.5,.581,.565,1.3,2.0,.667,2.5,4.6,7.1,1.1,0.5,0.5,0.7,1.4,7.8,New Orleans Pelicans,2020-21,,3
915,54,0,16.7,2.4,6.2,.386,0.7,2.2,.333,1.7,4.0,.415,.445,0.8,0.9,.843,0.2,1.1,1.3,2.3,0.7,0.2,0.6,1.6,6.4,New Orleans Pelicans,2020-21,,3
752,60,3,16.1,2.9,4.7,.625,0.1,0.2,.429,2.8,4.4,.635,.636,1.6,2.0,.775,1.5,2.8,4.3,0.6,0.4,0.6,0.7,1.7,7.5,New Orleans Pelicans,2020-21,"$5,105,160",5
294,3,0,16.0,3.0,9.0,.333,1.0,4.0,.250,2.0,5.0,.400,.389,0.7,0.7,1.000,0.3,1.0,1.3,1.7,0.3,0.0,2.0,1.0,7.7,New Orleans Pelicans,2020-21,"$110,998",10
46,18,1,13.9,0.9,2.8,.340,0.1,1.0,.111,0.8,1.8,.469,.360,0.8,0.9,.824,0.5,2.1,2.6,0.4,0.3,0.1,0.7,1.3,2.8,New Orleans Pelicans,2020-21,"$1,678,854",4
207,21,0,11.5,1.1,2.9,.400,0.6,1.5,.406,0.5,1.3,.393,.508,0.5,0.8,.647,1.0,1.6,2.6,0.5,0.4,0.4,0.7,1.5,3.4,New Orleans Pelicans,2020-21,"$1,620,564",2
463,22,0,11.0,0.7,2.7,.254,0.3,1.7,.189,0.4,1.0,.364,.314,0.3,0.3,.857,0.5,2.0,2.6,1.1,0.4,0.0,0.3,1.3,2.0,New Orleans Pelicans,2020-21,,1
682,9,0,5.3,0.6,1.4,.385,0.4,1.3,.333,0.1,0.1,1.000,.538,0.1,0.2,.500,0.2,0.8,1.0,0.3,0.0,0.0,0.2,0.1,1.7,New Orleans Pelicans,2020-21,$0,1
